Selection Name,Provider,Start Time,Course,Market Type,Price,Min Price,Max Price,Stake,Race Date,ComboLabel,ComboRank,ComboProviders,ComboSize,ComboScore
Boston Dan,Combo3AT PL4,16:13,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Boston Dan,Combo3AT PL4,16:13,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Boston Dan,Combo3AT PL4,16:13,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Boston Dan,Combo3AT PL4,16:13,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Capitalization,Combo2AT PL4,19:30,Kempton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Capitalization,Combo2AT PL4,19:30,Kempton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Capitalization,Combo2AT PL4,19:30,Kempton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Capitalization,Combo2AT PL4,19:30,Kempton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Cherry Cola,Combo3AT PL4,14:20,Bath,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Cherry Cola,Combo3AT PL4,14:20,Bath,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Cherry Cola,Combo3AT PL4,14:20,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Cherry Cola,Combo3AT PL4,14:20,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Club Class,Combo2AT PL4,20:00,Kempton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Club Class,Combo2AT PL4,20:00,Kempton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Club Class,Combo2AT PL4,20:00,Kempton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Club Class,Combo2AT PL4,20:00,Kempton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Corsican Caper,Combo2AT PL4,14:20,Bath,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Corsican Caper,Combo2AT PL4,14:20,Bath,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Corsican Caper,Combo2AT PL4,14:20,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Corsican Caper,Combo2AT PL4,14:20,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Corsican Caper,Combo3AT PL4,14:20,Bath,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Corsican Caper,Combo3AT PL4,14:20,Bath,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Corsican Caper,Combo3AT PL4,14:20,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Corsican Caper,Combo3AT PL4,14:20,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Crystal Guard,Combo2AT PL4,17:45,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Crystal Guard,Combo2AT PL4,17:45,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Crystal Guard,Combo2AT PL4,17:45,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Crystal Guard,Combo2AT PL4,17:45,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Crystal Guard,Combo4AT PL4,17:45,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Crystal Guard,Combo4AT PL4,17:45,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Crystal Guard,Combo4AT PL4,17:45,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Crystal Guard,Combo4AT PL4,17:45,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Curran,Combo2AT PL4,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Curran,Combo2AT PL4,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Curran,Combo2AT PL4,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Curran,Combo2AT PL4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Curran,Combo3AT PL4,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Curran,Combo3AT PL4,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Curran,Combo3AT PL4,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Curran,Combo3AT PL4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Darbucks,Combo2AT PL4,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Darbucks,Combo2AT PL4,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Darbucks,Combo2AT PL4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Darbucks,Combo2AT PL4,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Darbucks,Combo5AT PL4,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Darbucks,Combo5AT PL4,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Darbucks,Combo5AT PL4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Darbucks,Combo5AT PL4,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Dark Sorceress,Combo2AT PL4,17:35,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Dark Sorceress,Combo2AT PL4,17:35,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Dark Sorceress,Combo2AT PL4,17:35,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Dark Sorceress,Combo2AT PL4,17:35,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Due West,Combo2AT PL4,17:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Due West,Combo2AT PL4,17:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Due West,Combo2AT PL4,17:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Due West,Combo2AT PL4,17:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Due West,Combo4AT PL4,17:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Due West,Combo4AT PL4,17:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Due West,Combo4AT PL4,17:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Due West,Combo4AT PL4,17:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Dysart Enos,Combo2AT PL4,20:00,Kempton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Dysart Enos,Combo2AT PL4,20:00,Kempton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Dysart Enos,Combo2AT PL4,20:00,Kempton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Dysart Enos,Combo2AT PL4,20:00,Kempton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Ebony Maw,Combo3AT PL4,17:45,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Ebony Maw,Combo3AT PL4,17:45,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Ebony Maw,Combo3AT PL4,17:45,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Ebony Maw,Combo3AT PL4,17:45,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Edward Sexton,Combo2AT PL4,18:00,Kempton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Edward Sexton,Combo2AT PL4,18:00,Kempton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Edward Sexton,Combo2AT PL4,18:00,Kempton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Edward Sexton,Combo2AT PL4,18:00,Kempton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Eliza Bennet,Combo2AT PL4,18:00,Kempton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Eliza Bennet,Combo2AT PL4,18:00,Kempton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Eliza Bennet,Combo2AT PL4,18:00,Kempton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Eliza Bennet,Combo2AT PL4,18:00,Kempton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Emaculate Soldier,Combo3AT PL4,14:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Emaculate Soldier,Combo3AT PL4,14:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Emaculate Soldier,Combo3AT PL4,14:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Emaculate Soldier,Combo3AT PL4,14:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Enrolled,Combo2AT PL4,20:30,Kempton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Enrolled,Combo2AT PL4,20:30,Kempton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Enrolled,Combo2AT PL4,20:30,Kempton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Enrolled,Combo2AT PL4,20:30,Kempton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Eye Of The Water,Combo2AT PL4,17:25,Bath,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Eye Of The Water,Combo2AT PL4,17:25,Bath,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Eye Of The Water,Combo2AT PL4,17:25,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Eye Of The Water,Combo2AT PL4,17:25,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Fihrayn,Combo2AT PL4,14:35,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Fihrayn,Combo2AT PL4,14:35,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Fihrayn,Combo2AT PL4,14:35,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Fihrayn,Combo2AT PL4,14:35,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Fihrayn,Combo4AT PL4,14:35,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Fihrayn,Combo4AT PL4,14:35,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Fihrayn,Combo4AT PL4,14:35,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Fihrayn,Combo4AT PL4,14:35,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Filligris,Combo2AT PL4,13:35,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Filligris,Combo2AT PL4,13:35,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Filligris,Combo2AT PL4,13:35,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Filligris,Combo2AT PL4,13:35,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Flowstate,Combo2AT PL4,16:45,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Flowstate,Combo2AT PL4,16:45,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Flowstate,Combo2AT PL4,16:45,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Flowstate,Combo2AT PL4,16:45,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Flying Macs,Combo2AT PL4,16:05,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Flying Macs,Combo2AT PL4,16:05,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Flying Macs,Combo2AT PL4,16:05,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Flying Macs,Combo2AT PL4,16:05,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Fourofakind,Combo2AT PL4,17:45,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Fourofakind,Combo2AT PL4,17:45,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Fourofakind,Combo2AT PL4,17:45,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Fourofakind,Combo2AT PL4,17:45,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Fourofakind,Combo3AT PL4,17:45,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Fourofakind,Combo3AT PL4,17:45,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Fourofakind,Combo3AT PL4,17:45,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Fourofakind,Combo3AT PL4,17:45,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Francis Drake,Combo2AT PL4,17:35,Lingfield,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Francis Drake,Combo2AT PL4,17:35,Lingfield,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Francis Drake,Combo2AT PL4,17:35,Lingfield,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Francis Drake,Combo2AT PL4,17:35,Lingfield,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Gangster Granny,Combo3AT PL4,16:20,Bath,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Gangster Granny,Combo3AT PL4,16:20,Bath,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Gangster Granny,Combo3AT PL4,16:20,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Gangster Granny,Combo3AT PL4,16:20,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo3AT PL4,3.0,18aveplace1 | TmrwCL | TmrwG,3.0,294.55814926868624
Giselles Izzy,Combo2AT PL4,17:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Giselles Izzy,Combo2AT PL4,17:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Giselles Izzy,Combo2AT PL4,17:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Giselles Izzy,Combo2AT PL4,17:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Giselles Izzy,Combo4AT PL4,17:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Giselles Izzy,Combo4AT PL4,17:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Giselles Izzy,Combo4AT PL4,17:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Giselles Izzy,Combo4AT PL4,17:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Giselles Izzy,Combo5AT PL4,17:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Giselles Izzy,Combo5AT PL4,17:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Giselles Izzy,Combo5AT PL4,17:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Giselles Izzy,Combo5AT PL4,17:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo5AT PL4,5.0,O18aveplace2 | Tmrw6CL | TmrwYCL,3.0,227.85982719479017
Gladiadora,Combo2AT PL4,17:25,Bath,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Gladiadora,Combo2AT PL4,17:25,Bath,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Gladiadora,Combo2AT PL4,17:25,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Gladiadora,Combo2AT PL4,17:25,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,Combo2AT PL4,2.0,18aveplace2 | O18aveplace4,2.0,345.77145197529774
Gladiadora,Combo4AT PL4,17:25,Bath,Win,1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
Gladiadora,Combo4AT PL4,17:25,Bath,Place (2),1.0,1.0,1.0,1.0,2025-09-03,Combo4AT PL4,4.0,O18aveplace3 | Tmrw6Y,2.0,255.83295141146857
